60.0	0.0
60.5	0.0
61.0	0.0
61.5	0.0
62.0	0.0
62.5	0.0
63.0	0.0
63.5	0.0
64.0	0.0
64.5	0.0
65.0	0.0
65.5	0.0
66.0	0.0
66.5	0.0
67.0	0.0
67.5	0.0
68.0	0.0
68.5	0.0
69.0	0.0
69.5	0.0
70.0	0.0
70.5	0.0
71.0	0.0
71.5	0.0
72.0	0.0
72.5	0.0
73.0	0.0
73.5	0.0
74.0	0.0
74.5	0.0
75.0	0.0
75.5	0.0
76.0	0.0
76.5	0.0
77.0	0.0
77.5	0.0
78.0	0.0
78.5	0.0
79.0	0.0
79.5	0.0
80.0	0.0
80.5	0.0
81.0	0.0
81.5	0.0
82.0	0.0
82.5	0.0
83.0	0.0
83.5	0.0
84.0	0.0
84.5	0.0
85.0	0.0
85.5	0.0
86.0	0.0
86.5	0.0
87.0	0.0
87.5	0.0
88.0	0.0
88.5	0.0
89.0	0.0
89.5	0.0
90.0	0.0
90.5	0.0
91.0	0.0
91.5	0.0
92.0	0.0
92.5	0.0
93.0	0.0
93.5	0.0
94.0	0.0
94.5	0.0
95.0	0.0
95.5	0.0
96.0	0.0
96.5	0.0
97.0	0.0
97.5	0.0
98.0	0.0
98.5	0.0
99.0	0.0
99.5	0.0
100.0	0.0
100.5	0.0
101.0	0.0
101.5	0.0
102.0	0.0
102.5	0.0
103.0	0.0
103.5	0.0
104.0	0.0
104.5	0.0
105.0	0.0
105.5	0.0
106.0	0.0
106.5	0.0
107.0	0.0
107.5	0.0
108.0	0.0
108.5	0.0
109.0	0.0
109.5	0.0
110.0	0.0
110.5	0.0
111.0	0.0
111.5	0.0
112.0	0.0
112.5	0.0
113.0	0.0
113.5	0.0
114.0	0.0
114.5	6.553664926059776e-05
115.0	6.6248612273229e-05
115.5	6.695910242994725e-05
116.0	0.00013534486291382644
116.5	0.00013710617790878217
117.0	0.00020772262032830335
117.5	0.00034704053060609786
118.0	0.0004870570338866845
118.5	0.0006253624682339406
119.0	0.0009020674154527986
119.5	0.0012530434362980109
120.0	0.0018364549550037499
120.5	0.0026648944384794174
121.0	0.003818521139521492
121.5	0.005526289988628814
122.0	0.0081242909598294
122.5	0.01192937807372592
123.0	0.017372806438593926
123.5	0.025267574029816213
124.0	0.03669876726579881
124.5	0.052581052643214776
125.0	0.0745601986083978
125.5	0.10401393205904934
126.0	0.1426713527592082
126.5	0.1907702341411589
127.0	0.24720037008865867
127.5	0.3105413289719473
128.0	0.3789082500438986
128.5	0.44956309922933385
129.0	0.5191221500633286
129.5	0.5850696295814743
130.0	0.646655674683038
130.5	0.694893243342065
131.0	0.7329195034188205
131.5	0.7327310701329374
132.0	0.7186086072314535
132.5	0.759172086171867
133.0	0.7917428571818427
133.5	0.8126168954063677
134.0	0.831272988164474
134.5	0.8337695647101137
135.0	0.8305988139831793
135.5	0.8235485159897763
136.0	0.8184722044254921
136.5	0.8135749959577868
137.0	0.8093647648553013
137.5	0.80884822766902
138.0	0.8111186396237341
138.5	0.8223018361779127
139.0	0.8363653784027014
139.5	0.8501790360115857
140.0	0.8658356380159821
140.5	0.8749614016655559
141.0	0.8839410614367466
141.5	0.8868068862046926
142.0	0.8888485671086566
142.5	0.9081560032089027
143.0	0.9275462241510386
143.5	0.9386530776659724
144.0	0.9465431767971015
144.5	0.9529485928882788
145.0	0.9571804781767901
145.5	0.9609179332362131
146.0	0.966798065438054
146.5	0.9689011545725568
147.0	0.9702725147831459
147.5	0.9690985111406994
148.0	0.9683298516699033
148.5	0.963085496103147
149.0	0.9577396520729723
149.5	0.9465054622506852
150.0	0.9364682712243323
150.5	0.928163852813271
151.0	0.921297922400263
151.5	0.9199545432668207
152.0	0.919498719511553
152.5	0.9226182041127227
153.0	0.9265817304001296
153.5	0.9266049377759645
154.0	0.9267458326241759
154.5	0.9296980072717079
155.0	0.934250403836679
155.5	0.949107069624896
156.0	0.9622832029708375
156.5	0.9755365482311883
157.0	0.9897930977159188
157.5	0.9954346168076712
158.0	1.0
158.5	0.9930477201709889
159.0	0.9849446294718052
159.5	0.9743832885869772
160.0	0.9647772209728543
160.5	0.9699958994163421
161.0	0.9751755377632363
161.5	0.982452002116776
162.0	0.989301814447073
162.5	0.9888737593325954
163.0	0.9855551204240767
163.5	0.97061889436049
164.0	0.9541431377864912
164.5	0.920163419929013
165.0	0.6116499215043685
165.5	0.8617893183584676
166.0	0.8530673488690137
166.5	0.8313626133711965
167.0	0.8012888053563346
167.5	0.762307317524616
168.0	0.7125880045590564
168.5	0.6406728694972101
169.0	0.49049960274216364
169.5	0.45305387991827484
170.0	0.3748444832486281
170.5	0.30926214539024155
171.0	0.2503191399049496
171.5	0.21204284005676932
172.0	0.11988318984683047
172.5	0.12099350839050949
173.0	0.10794717568903886
173.5	0.08842669609662439
174.0	0.06949467779048808
174.5	0.05291343377792297
175.0	0.04043361340551223
175.5	0.031240032622048403
176.0	0.02423078307830167
176.5	0.01898735775713185
177.0	0.014858913820431197
177.5	0.01189800896876393
178.0	0.009523091738178894
178.5	0.007868955120892519
179.0	0.006502979580780389
179.5	0.005521307073087718
180.0	0.004747260098856996
180.5	0.003891469747445652
181.0	0.003221321793647934
181.5	0.002643967073871135
182.0	0.002258654678515817
182.5	0.0018764185833224794
183.0	0.0015906688604941438
183.5	0.0013064376359496809
184.0	0.0011138459528871394
184.5	0.0009187440689954867
185.0	0.0008183312893662734
185.5	0.0007147428417876889
186.0	0.0006034373630354415
186.5	0.0004983445584460807
187.0	0.0003968738596290792
187.5	0.0002955529079397232
